Time,Temperature,pH,Turbidity,DissolvedOxygen
17:26.6,25.98,9.14,247.68,2.34
17:27.0,25.98,9.14,247.68,2.34
17:27.3,25.98,9.14,247.68,2.34
17:27.7,25.98,9.14,247.68,2.34
17:28.1,25.98,9.14,247.68,2.34
17:28.4,25.98,9.14,247.68,2.34
17:28.8,25.97,9.14,247.68,2.33
17:29.2,25.97,9.14,247.68,2.33
17:29.5,25.97,9.14,247.68,2.33
17:29.9,25.97,9.14,247.68,2.33
17:30.2,25.97,9.14,247.68,2.33
17:30.5,25.97,9.14,247.68,2.33
17:30.9,25.97,9.14,247.68,2.33
17:31.3,25.97,9.14,247.68,2.33
17:31.6,25.97,9.14,247.68,2.33
17:32.0,25.97,9.14,247.68,2.33
17:32.3,25.97,9.14,247.68,2.33
17:32.7,25.98,9.14,247.68,2.33
17:33.1,25.98,9.14,247.68,2.33
17:33.4,25.98,9.14,247.68,2.33
17:33.8,25.98,9.77,247.68,2.33
17:34.2,25.98,9.77,247.68,2.33
17:34.5,25.98,9.77,247.68,2.33
17:34.9,25.98,9.59,247.68,2.33
17:35.3,25.98,9.59,247.68,2.33
17:35.6,25.98,9.43,247.68,2.33
17:35.9,25.98,9.43,247.68,2.33
17:36.3,25.98,9.43,247.68,2.33
17:36.6,25.98,9.28,247.68,2.33
17:36.9,25.98,9.28,247.68,2.33
17:37.3,25.98,9.28,247.68,2.33
17:37.7,25.98,9.14,247.68,2.33
17:38.1,25.98,9.14,247.68,2.33
17:38.5,25.98,9.14,247.68,2.33
17:38.8,25.98,9.14,247.73,2.33
17:39.2,25.98,9.14,247.73,2.33
17:39.6,25.98,9.14,247.73,2.33
17:39.9,25.98,9.14,247.78,2.33
17:40.3,25.98,9.14,247.78,2.33
17:40.6,25.98,9.14,247.83,2.33
17:41.0,25.98,9.14,247.83,2.33
17:41.4,25.98,9.14,247.83,2.33
17:41.7,25.98,9.14,247.9,2.33
17:42.1,25.98,9.14,247.9,2.33
17:42.5,25.98,9.14,247.9,2.33
17:42.7,25.98,9.14,247.93,2.33
17:43.1,25.98,9.14,247.93,2.33
17:43.5,25.98,9.14,247.93,2.33
17:43.8,25.98,9.14,247.96,2.32
17:44.2,25.98,9.14,247.96,2.32
17:44.5,25.98,9.14,247.96,2.32
17:44.9,25.98,9.14,247.96,2.32
17:45.2,25.98,9.14,247.96,2.32
17:45.6,25.98,9.14,247.96,2.32
17:46.0,25.98,9.14,247.96,2.32
17:46.3,25.98,9.14,247.96,2.32
17:46.7,25.98,9.14,247.96,2.32
17:47.1,25.98,9.14,247.96,2.32
17:47.4,25.98,9.14,247.96,2.32
17:47.8,25.98,9.14,247.96,2.32
17:48.2,25.98,9.14,247.96,2.32
17:48.5,25.98,9.14,247.96,2.32
17:48.9,25.98,9.14,247.96,2.32
17:49.3,25.98,9.14,247.96,2.32
17:49.6,25.98,9.14,247.96,2.32
17:50.0,25.98,9.14,247.96,2.32
17:50.4,25.98,9.14,247.96,2.32
17:50.7,25.98,9.14,247.96,2.32
17:51.1,25.98,9.14,247.96,2.32
17:51.5,25.98,9.14,247.96,2.32
17:51.8,25.98,9.14,247.96,2.32
17:52.2,25.98,9.14,247.96,2.32
17:52.5,25.98,9.14,247.96,2.32
17:52.9,25.98,9.14,247.96,2.32
17:53.3,25.98,9.14,247.96,2.32
17:53.6,25.98,9.77,247.96,2.32
17:54.0,25.98,9.77,247.96,2.32
17:54.3,25.98,9.77,247.96,2.32
17:54.7,25.98,9.59,247.96,2.32
17:55.1,25.98,9.59,247.96,2.32
17:55.4,25.98,9.59,247.96,2.32
17:55.8,25.98,9.43,247.96,2.32
17:56.2,25.98,9.43,247.96,2.32
17:56.5,25.98,9.43,247.96,2.32
17:56.9,25.98,9.28,247.96,2.32
17:57.2,25.98,9.28,247.96,2.32
17:57.6,25.98,9.14,247.96,2.32
17:58.0,25.98,9.14,247.96,2.32
17:58.3,25.98,9.14,247.96,2.32
17:58.7,25.98,9.14,247.98,2.32
17:59.1,25.98,9.14,247.98,2.32
17:59.4,25.98,9.14,247.98,2.32
17:59.8,25.98,9.14,248,2.32
18:00.2,25.98,9.14,248,2.32
18:00.5,25.98,9.14,248.02,2.32
18:00.9,25.98,9.14,248.02,2.32
18:01.3,25.98,9.14,248.02,2.32
18:01.6,25.98,9.14,248.05,2.32
18:02.0,25.98,9.14,248.05,2.32
18:02.4,25.98,9.14,248.05,2.32
18:02.7,25.98,9.14,248.07,2.32
18:03.1,25.98,9.14,248.07,2.32
18:03.4,25.98,9.14,248.07,2.32
18:03.8,25.98,9.14,248.08,2.31
18:04.1,25.98,9.14,248.08,2.31
18:04.5,25.98,9.14,248.08,2.31
18:04.9,25.98,9.14,248.08,2.31
18:05.2,25.98,9.14,248.08,2.31
18:05.6,25.98,9.14,248.08,2.31
18:06.0,25.98,9.14,248.08,2.31
18:06.3,25.98,9.14,248.08,2.31
18:06.7,25.98,9.14,248.08,2.31
18:07.1,25.98,9.14,248.08,2.31
18:07.4,25.98,9.14,248.08,2.31
18:07.8,25.98,9.14,248.08,2.31
18:08.2,25.98,9.14,248.08,2.31
18:08.5,25.98,9.14,248.08,2.31
18:08.8,25.98,9.14,248.08,2.31
18:09.1,25.98,9.14,248.08,2.31
18:09.5,25.98,9.14,248.08,2.31
18:09.9,25.98,9.14,248.08,2.31
18:10.2,25.98,9.14,248.08,2.31
18:10.6,25.98,9.14,248.08,2.31
18:11.0,25.98,9.14,248.08,2.31
18:11.3,25.99,9.14,248.08,2.31
18:11.7,25.99,9.14,248.08,2.31
18:12.1,25.99,9.14,248.08,2.31
18:12.4,25.99,9.14,248.08,2.31
18:12.8,25.99,9.14,248.08,2.31
18:13.2,25.99,9.14,248.08,2.31
18:13.5,25.99,9.14,248.08,2.31
18:13.9,25.99,9.77,248.08,2.31
18:14.3,25.99,9.77,248.08,2.31
18:14.6,25.99,9.77,248.08,2.31
18:15.0,25.99,9.59,248.08,2.31
18:15.4,25.99,9.59,248.08,2.31
18:15.7,25.99,9.43,248.08,2.31
18:16.0,25.99,9.43,248.08,2.31
18:16.4,25.99,9.43,248.08,2.31
18:16.8,25.99,9.28,248.08,2.31
18:17.1,25.99,9.28,248.08,2.31
18:17.5,25.99,9.28,248.08,2.31
18:17.9,25.99,9.14,248.08,2.31
18:18.2,25.99,9.14,248.08,2.31
18:18.5,25.99,9.14,248.08,2.31
18:18.9,25.99,9.14,248.09,2.31
18:19.2,25.99,9.14,248.09,2.31
18:19.6,25.99,9.14,248.1,2.31
18:20.0,25.99,9.14,248.1,2.31
18:20.3,25.99,9.14,248.1,2.31
18:20.7,25.99,9.14,248.1,2.31
18:21.1,25.99,9.14,248.1,2.31
18:21.4,25.99,9.14,248.1,2.31
18:21.8,25.99,9.14,248.12,2.31
18:22.1,25.99,9.14,248.12,2.31
18:22.5,25.99,9.14,248.12,2.31
18:22.8,25.99,9.14,248.12,2.31
18:23.2,25.99,9.14,248.12,2.31
18:23.6,25.99,9.14,248.13,2.31
18:23.9,25.99,9.14,248.13,2.31
18:24.3,25.99,9.14,248.13,2.31
18:24.7,25.99,9.14,248.13,2.31
18:25.0,25.99,9.14,248.13,2.31
18:25.4,25.99,9.14,248.13,2.31
18:25.8,25.99,9.14,248.13,2.31
18:26.1,25.99,9.14,248.13,2.31
18:26.5,25.99,9.14,248.13,2.31
18:26.8,25.99,9.14,248.13,2.31
18:27.2,25.99,9.14,248.13,2.31
18:27.6,25.99,9.14,248.13,2.31
18:27.9,25.99,9.14,248.13,2.31
18:28.3,25.99,9.14,248.13,2.31
18:28.7,25.99,9.14,248.13,2.31
18:29.0,25.98,9.14,248.13,2.31
18:29.4,25.98,9.14,248.13,2.31
18:29.8,25.98,9.14,248.13,2.31
18:30.1,25.98,9.14,248.13,2.31
18:30.5,25.99,9.14,248.13,2.31
18:30.8,25.99,9.14,248.13,2.31
18:31.2,25.99,9.14,248.13,2.31
18:31.5,25.99,9.14,248.13,2.31
18:31.9,25.99,9.14,248.13,2.31
18:32.3,25.99,9.14,248.13,2.31
18:32.6,25.99,9.14,248.13,2.31
18:33.0,25.99,9.14,248.13,2.31
18:33.4,25.99,9.14,248.13,2.31
18:33.7,25.99,9.77,248.13,2.31
18:34.1,25.99,9.77,248.13,2.31
18:34.5,25.99,9.77,248.13,2.31
18:34.8,25.99,9.59,248.13,2.31
18:35.2,25.99,9.59,248.13,2.31
18:35.6,25.99,9.59,248.13,2.31
18:35.9,25.99,9.43,248.13,2.31
18:36.3,25.99,9.43,248.13,2.31
18:36.7,25.99,9.28,248.13,2.31
18:37.0,25.99,9.28,248.13,2.31
18:37.4,25.99,9.28,248.13,2.31
18:37.8,25.99,9.14,248.13,2.31
18:38.1,25.99,9.14,248.13,2.31
18:38.5,25.99,9.14,248.13,2.31
18:38.7,25.99,9.14,248.13,2.31
18:39.1,25.99,9.14,248.13,2.31
18:39.5,25.99,9.14,248.13,2.31
18:39.8,25.99,9.14,247.96,2.31
18:40.2,25.99,9.14,247.96,2.31
18:40.6,25.99,9.14,247.96,2.31
18:40.9,25.99,9.14,247.82,2.31
18:41.3,25.99,9.14,247.82,2.31
18:41.6,25.99,9.14,247.56,2.31
18:42.0,25.99,9.14,247.56,2.31
18:42.4,25.99,9.14,247.56,2.31
18:42.7,25.99,9.14,247.45,2.31
18:43.1,25.99,9.14,247.45,2.31
18:43.4,25.99,9.14,247.45,2.31
18:43.8,25.99,9.14,247.35,2.29
18:44.2,25.99,9.14,247.35,2.29
18:44.5,25.99,9.14,247.35,2.29
18:44.9,25.99,9.14,247.35,2.29
18:45.3,25.99,9.14,247.35,2.29
18:45.6,25.99,9.14,247.35,2.29
18:46.0,25.99,9.14,247.35,2.29
18:46.4,25.99,9.14,247.35,2.29
18:46.7,25.99,9.14,247.35,2.29
18:47.1,25.99,9.14,247.35,2.29
18:47.4,25.99,9.14,247.35,2.29
18:47.8,25.99,9.14,247.35,2.29
18:48.2,25.99,9.14,247.35,2.29
18:48.6,25.99,9.14,247.35,2.29
18:48.9,25.99,9.14,247.35,2.29
18:49.3,25.99,9.14,247.35,2.29
18:49.6,25.99,9.14,247.35,2.29
18:50.0,25.99,9.14,247.35,2.29
18:50.3,25.99,9.14,247.35,2.29
18:50.7,25.99,9.14,247.35,2.29
18:51.1,25.99,9.14,247.35,2.29
18:51.4,25.99,9.14,247.35,2.29
18:51.8,25.99,9.14,247.35,2.29
18:52.2,25.99,9.14,247.35,2.29
18:52.5,25.99,9.14,247.35,2.29
18:52.9,25.99,9.14,247.35,2.29
18:53.3,25.99,9.14,247.35,2.29
18:53.6,25.99,9.77,247.35,2.29
18:54.0,25.99,9.77,247.35,2.29
18:54.4,25.99,9.77,247.35,2.29
18:54.7,25.99,9.59,247.35,2.29
18:55.1,25.99,9.59,247.35,2.29
18:55.4,25.99,9.59,247.35,2.29
18:55.8,25.99,9.59,247.35,2.29
18:56.1,25.99,9.59,247.35,2.29
18:56.5,25.99,9.59,247.35,2.29
18:56.9,25.99,9.43,247.35,2.29
18:57.2,25.99,9.28,247.35,2.29
18:57.6,25.99,9.14,247.35,2.29
18:58.0,25.99,9.14,247.35,2.29
18:58.3,25.99,9.14,247.35,2.29
18:58.7,25.99,9.14,247.27,2.29
18:59.1,25.99,9.14,247.27,2.29
18:59.4,25.99,9.14,247.27,2.29
18:59.8,25.99,9.14,247.19,2.29
19:00.1,25.99,9.14,247.19,2.29
19:00.5,25.99,9.14,247.19,2.29
19:00.9,25.99,9.14,247.12,2.29
19:01.2,25.99,9.14,247.12,2.29
19:01.6,25.99,9.14,246.99,2.29
19:02.0,25.99,9.14,246.99,2.29
19:02.3,25.99,9.14,246.99,2.29
19:02.7,25.99,9.14,246.94,2.29
19:03.1,25.99,9.14,246.94,2.29
19:03.4,25.99,9.14,246.94,2.29
19:03.8,25.99,9.14,246.89,2.29
19:04.2,25.99,9.14,246.89,2.29
19:04.5,25.99,9.14,246.89,2.29
19:04.9,25.99,9.14,246.89,2.29
19:05.2,25.99,9.14,246.89,2.29
19:05.6,25.99,9.14,246.89,2.29
19:05.9,25.99,9.14,246.89,2.29
19:06.3,25.99,9.14,246.89,2.29
19:06.7,25.99,9.14,246.89,2.29
19:07.0,25.99,9.14,246.89,2.29
19:07.4,25.99,9.14,246.89,2.29
19:07.8,25.99,9.14,246.89,2.29
19:08.1,25.99,9.14,246.89,2.29
19:08.5,25.99,9.14,246.89,2.29
19:08.9,25.99,9.14,246.89,2.29
19:09.3,25.99,9.14,246.89,2.29
19:09.8,25.99,9.14,246.89,2.29
19:10.3,25.99,9.14,246.89,2.29
19:10.7,25.99,9.14,246.89,2.29
19:11.1,25.99,9.14,246.89,2.29
19:11.6,25.99,9.14,246.89,2.29
19:12.0,25.99,9.14,246.89,2.29
19:12.5,25.99,9.14,246.89,2.29
19:13.0,25.99,9.14,246.89,2.29
19:13.4,25.99,9.14,246.89,2.29
19:13.8,25.99,9.77,246.89,2.29
19:14.3,25.99,9.77,246.89,2.29
19:14.8,25.99,9.77,246.89,2.29
19:15.3,25.99,9.59,246.89,2.29
19:15.8,25.99,9.59,246.89,2.29
19:16.3,25.99,9.43,246.89,2.29
19:16.7,25.99,9.43,246.89,2.29
19:17.1,25.99,9.28,246.89,2.29
19:17.7,25.99,9.28,246.89,2.29
19:18.1,25.99,9.14,246.89,2.29
19:18.6,25.99,9.14,246.89,2.29
19:19.0,25.99,9.14,246.85,2.29
19:19.5,25.99,9.14,246.85,2.29
19:20.0,25.99,9.14,246.81,2.29
19:20.4,25.99,9.14,246.81,2.29
19:20.9,25.99,9.14,246.78,2.29
19:21.4,25.99,9.14,246.78,2.29
19:21.8,25.99,9.14,246.72,2.29
19:22.3,25.99,9.14,246.72,2.29
19:22.8,25.99,9.14,246.69,2.29
19:23.3,25.99,9.14,246.69,2.29
19:23.8,25.99,9.14,246.67,2.29
19:24.2,25.99,9.14,246.67,2.29
19:24.7,25.99,9.14,246.67,2.29
19:25.2,25.99,9.14,246.67,2.29
19:25.7,25.99,9.14,246.67,2.29
19:26.2,25.99,9.14,246.67,2.29
19:26.6,25.99,9.14,246.67,2.29
19:27.2,25.99,9.14,246.67,2.29
19:27.7,25.99,9.14,246.67,2.29
19:28.2,25.99,9.14,246.67,2.29
19:28.8,25.99,9.14,246.67,2.29
19:29.3,25.99,9.14,246.67,2.29
19:29.8,25.99,9.14,246.67,2.29
19:30.2,26,9.14,246.67,2.29
19:30.8,26,9.14,246.67,2.29
19:31.2,26,9.14,246.67,2.29
19:31.7,26,9.14,246.67,2.29
19:32.2,26,9.14,246.67,2.29
19:32.7,26,9.14,246.67,2.29
19:33.2,26,9.14,246.67,2.29
19:33.7,26,9.14,246.67,2.29
19:34.2,26,9.77,246.67,2.29
19:34.7,26,9.77,246.67,2.29
19:35.2,26,9.59,246.67,2.29
19:35.6,26,9.59,246.67,2.29
19:36.1,26,9.43,246.67,2.29
19:36.6,26,9.43,246.67,2.29
19:37.2,26,9.28,246.67,2.29
19:37.6,26,9.28,246.67,2.29
19:38.1,26,9.14,246.67,2.29
19:38.6,26,9.14,246.67,2.29
19:39.1,26,9.14,246.65,2.29
19:39.5,26,9.14,246.65,2.29
19:40.0,26,9.14,246.63,2.29
19:40.4,26,9.14,246.63,2.29
19:40.9,26,9.14,246.61,2.29
19:41.4,26,9.14,246.61,2.29
19:41.8,26,9.14,246.58,2.29
19:42.3,26,9.14,246.58,2.29
19:42.7,26,9.14,246.74,2.29
19:43.1,26,9.14,246.74,2.29
19:43.6,26,9.14,246.74,2.29
19:44.0,26,9.14,246.88,2.29
19:44.5,26,9.14,246.88,2.29
19:44.9,26,9.14,246.88,2.29
19:45.3,26,9.14,246.88,2.29
19:45.8,26,9.14,246.88,2.29
19:46.2,26,9.14,246.88,2.29
19:46.6,26,9.14,246.88,2.29
19:47.0,26,9.14,246.88,2.29
19:47.5,26,9.14,246.88,2.29
19:47.9,26,9.14,246.88,2.29
19:48.4,26,9.14,246.88,2.29
19:48.8,26,9.14,246.88,2.29
19:49.3,25.99,9.14,246.88,2.29
19:49.7,25.99,9.14,246.88,2.29
19:50.2,25.99,9.14,246.88,2.29
19:50.6,25.99,9.14,246.88,2.29
19:51.0,25.99,9.14,246.88,2.29
19:51.5,25.99,9.14,246.88,2.29
19:51.9,25.99,9.14,246.88,2.29
19:52.3,25.99,9.14,246.88,2.29
19:52.8,26,9.14,246.88,2.29
19:53.2,26,9.14,246.88,2.29
19:53.7,26,9.14,246.88,2.29
19:54.1,26,9.77,246.88,2.29
19:54.6,26,9.77,246.88,2.29
19:55.0,26,9.59,246.88,2.29
19:55.4,26,9.59,246.88,2.29
19:55.9,26,9.43,246.88,2.29
19:56.4,26,9.43,246.88,2.29
19:56.8,26,9.43,246.88,2.29
19:57.2,26,9.43,246.88,2.29
19:57.7,26,9.43,246.88,2.29
19:58.1,26,9.43,246.88,2.29
19:58.6,26,9.28,246.88,2.29
19:59.1,26,9.14,247,2.29
19:59.4,26,9.14,247,2.29
19:59.8,26,9.14,246.95,2.29
20:00.3,26,9.14,246.95,2.29
20:00.7,26,9.14,246.9,2.29
20:01.1,26,9.14,246.9,2.29
20:01.6,26,9.14,246.9,2.29
20:02.0,26,9.14,246.9,2.29
20:02.5,26,9.14,246.9,2.29
20:02.9,26,9.14,246.9,2.29
20:03.4,26,9.14,246.9,2.29
20:03.8,26,9.14,246.9,2.29
20:04.2,26,9.14,246.9,2.29
20:04.7,26,9.14,246.9,2.29
20:05.2,26,9.14,246.9,2.29
20:05.6,26,9.14,246.9,2.29
20:06.1,26,9.14,246.9,2.29
20:06.5,26,9.14,246.9,2.29
20:06.9,26,9.14,246.9,2.29
20:07.4,26,9.14,246.9,2.29
20:07.8,26,9.14,246.9,2.29
20:08.3,26,9.14,246.9,2.29
20:08.7,26,9.14,246.9,2.29
20:09.2,26,9.14,246.9,2.29
20:09.6,26,9.14,246.9,2.29
20:10.0,26,9.14,246.9,2.29
20:10.5,26,9.14,246.9,2.29
20:10.9,26,9.14,246.9,2.29
20:11.2,26,9.14,246.9,2.29
20:11.7,26,9.14,246.9,2.29
20:12.1,26,9.14,246.9,2.29
20:12.5,26,9.14,246.81,2.29
20:12.9,26,9.14,246.74,2.2
20:13.3,26,9.14,246.74,2.2
20:13.7,26,9.14,246.74,2.2
20:14.1,26,9.14,246.74,2.2
20:14.5,26,9.14,246.74,2.2
20:14.9,26,9.14,246.74,2.2
20:15.3,26,9.14,246.74,2.2
20:15.7,26,9.14,246.74,2.2
20:16.1,26,9.14,246.74,2.2
20:16.5,26,9.14,246.74,2.2
20:16.9,26,9.14,246.74,2.2
20:17.3,26,9.14,246.74,2.2
20:17.7,26,9.14,246.74,2.2
20:18.1,26,9.14,246.74,2.2
20:18.6,26,9.14,246.74,2.2
20:18.9,26,9.14,246.74,2.2
20:19.3,26,9.14,246.74,2.2
20:19.8,26,9.14,246.74,2.2
20:20.2,26,9.14,246.74,2.2
20:20.6,26,9.14,246.74,2.2
20:21.0,26,9.14,246.74,2.2
20:21.4,26,9.14,246.74,2.2
20:21.8,26,9.14,246.74,2.2
20:22.1,26,9.14,246.74,2.2
20:22.6,26,9.14,246.74,2.2
20:23.0,26,9.14,246.74,2.2
20:23.4,26,9.14,246.74,2.2
20:23.8,26,9.14,246.74,2.2
20:24.2,26,9.14,246.74,2.2
20:24.6,26,9.14,246.74,2.2
20:25.0,26,9.14,246.74,2.2
20:25.4,26,9.14,246.74,2.2
20:25.8,26,9.14,246.74,2.2
20:26.2,26,9.14,246.74,2.2
20:26.6,26,9.14,246.74,2.2
20:27.0,26,9.14,246.74,2.2
20:27.4,26,9.14,246.74,2.2
20:27.9,26,9.14,246.74,2.2
20:28.2,26,9.14,246.74,2.2
20:28.6,26,9.14,246.74,2.2
20:29.1,26,9.14,246.74,2.2
20:29.5,26,9.14,246.74,2.2
20:29.8,26,9.14,246.74,2.2
20:30.3,26,9.14,246.74,2.2
20:30.7,26,9.14,246.74,2.2
20:31.1,26,9.14,246.74,2.2
20:31.4,26,9.14,246.74,2.2
20:31.9,26,9.14,246.74,2.2
20:32.3,26,9.14,246.74,2.2
20:32.7,26,9.14,246.74,2.2
20:33.1,26,9.14,246.74,2.2
20:33.5,26,9.14,246.74,2.2
20:33.9,26,9.14,246.74,2.2
20:34.3,26,9.14,246.74,2.2
20:34.7,26,9.14,246.74,2.2
20:35.1,26,9.14,246.74,2.2
20:35.5,26,9.14,246.74,2.2
20:35.9,26,9.14,246.74,2.2
20:36.3,26,9.14,246.74,2.2
20:36.7,26,9.14,246.74,2.2
20:37.1,26,9.14,246.74,2.2
20:37.5,26,9.14,246.74,2.2
20:37.9,26,9.14,246.74,2.2
20:38.3,26,9.14,246.74,2.2
20:38.7,26,9.14,246.74,2.2
20:39.1,26,9.14,246.74,2.2
20:39.5,26,9.14,246.74,2.2
20:39.9,26,9.14,246.74,2.2
20:40.3,26,9.14,246.74,2.2
20:40.7,26,9.14,246.74,2.2
20:41.1,26,9.14,246.74,2.2
20:41.5,26,9.14,246.74,2.2
20:41.9,26,9.14,246.74,2.2
20:42.4,26,9.14,246.74,2.2
20:42.7,26,9.14,246.74,2.2
20:43.1,26,9.14,246.74,2.2
20:43.6,26,9.14,246.74,2.2
20:43.9,26,9.14,246.74,2.2
20:44.3,26,9.14,246.74,2.2
20:44.8,26,9.14,246.74,2.2
20:45.2,26,9.14,246.74,2.2
20:45.5,26,9.14,246.74,2.2
20:45.9,26,9.14,246.74,2.2
20:46.4,26,9.14,246.74,2.2
20:46.7,26,9.14,246.74,2.2
20:47.1,26,9.14,246.74,2.2
20:47.5,26,9.14,246.74,2.2
20:47.7,26,9.14,246.74,2.2
20:48.1,26,9.14,246.74,2.2
20:48.6,26,9.14,246.74,2.2
20:48.9,26,9.14,246.74,2.2
20:49.3,26,9.14,246.74,2.2
20:49.7,26,9.14,246.74,2.2
20:50.1,26,9.14,246.74,2.2
20:50.5,26,9.14,246.74,2.2
20:50.9,26,9.14,246.74,2.2
20:51.4,26,9.14,246.74,2.2
20:51.7,26,9.14,246.74,2.2
20:52.1,26,9.14,246.74,2.2
20:52.6,26,9.14,246.74,2.2
20:52.9,26,9.14,246.74,2.2
20:53.3,26,9.14,246.74,2.2
20:53.8,26,9.14,246.74,2.2
20:54.2,26,9.14,246.74,2.2
20:54.5,26,9.14,246.74,2.2
20:54.9,26,9.14,246.74,2.2
20:55.4,26,9.14,246.74,2.2
20:55.7,26,9.14,246.74,2.2
20:56.1,26,9.14,246.74,2.2
20:56.6,26,9.14,246.74,2.2
20:56.9,26,9.14,246.74,2.2
20:57.3,26,9.14,246.74,2.2
20:57.8,26,9.14,246.74,2.2
20:58.2,26,9.14,246.74,2.2
20:58.6,26,9.14,246.74,2.2
20:58.9,26,9.14,246.74,2.2
20:59.4,26,9.14,246.74,2.2
20:59.8,26,9.14,246.74,2.2
21:00.2,26,9.14,246.74,2.2
21:00.6,26,9.14,246.74,2.2
21:01.0,26,9.14,246.74,2.2
21:01.4,26,9.14,246.74,2.2
21:01.8,26,9.14,246.74,2.2
21:02.2,26,9.14,246.74,2.2
21:02.6,26,9.14,246.74,2.2
21:02.9,26,9.14,246.74,2.2
21:03.3,26,9.14,246.74,2.2
21:03.7,26,9.14,246.74,2.2
21:04.1,26,9.14,246.74,2.2
21:04.5,26,9.14,246.74,2.2
21:04.9,26,9.14,246.74,2.2
21:05.3,26,9.14,246.74,2.2
21:05.7,26,9.14,246.74,2.2
21:06.1,26,9.14,246.74,2.2
21:06.5,26,9.14,246.74,2.2
21:06.9,26,9.14,246.74,2.2
21:07.3,26,9.14,246.74,2.2
21:07.7,26,9.14,246.74,2.2
21:08.0,26,9.14,246.74,2.2
21:08.5,26,9.14,246.74,2.2
21:08.9,26,9.14,246.74,2.2
21:09.3,26,9.14,246.74,2.2
21:09.7,26,9.14,246.74,2.2
21:10.1,26,9.14,246.74,2.2
21:10.5,26,9.14,246.74,2.2
21:10.9,26,9.14,246.74,2.2
21:11.3,26,9.14,246.74,2.2
21:11.7,26,9.14,246.74,2.2
21:12.1,26,9.14,246.74,2.2
21:12.5,26,9.14,246.74,2.2
21:12.9,26,9.14,246.74,2.2
21:13.3,26,9.14,246.74,2.2
21:13.8,26,9.14,246.74,2.2
21:14.1,26,9.14,246.74,2.2
21:14.5,26,9.14,246.74,2.2
21:15.0,26,9.14,246.74,2.2
21:15.4,26,9.14,246.74,2.2
21:15.7,26,9.14,246.74,2.2
21:16.2,26,9.14,246.74,2.2
21:16.6,26,9.14,246.74,2.2
21:16.9,26,9.14,246.74,2.2
21:17.2,26,9.14,246.74,2.2
21:17.7,26,9.14,246.74,2.2
21:18.0,26,9.14,246.74,2.2
21:18.3,26,9.14,246.74,2.2
21:18.7,26,9.14,246.74,2.2
21:19.1,26,9.14,246.74,2.2
21:19.4,26,9.14,246.74,2.2
21:19.8,26,9.14,246.74,2.2
21:20.1,26,9.14,246.74,2.2
21:20.5,26,9.14,246.74,2.2
21:20.8,26,9.14,246.74,2.2
21:21.2,26,9.14,246.74,2.2
21:21.5,26,9.14,246.74,2.2
21:21.8,26,9.14,246.74,2.2
21:22.2,26,9.14,246.74,2.2
21:22.6,26,9.14,246.74,2.2
21:22.9,26,9.14,246.74,2.2
21:23.3,26,9.14,246.74,2.2
21:23.6,26,9.14,246.74,2.2
21:24.0,26,9.14,246.74,2.2
21:24.4,26,9.14,246.74,2.2
21:24.7,26,9.14,246.74,2.2
21:25.0,26,9.14,246.74,2.2
21:25.4,26,9.14,246.74,2.2
21:25.8,26,9.14,246.74,2.2
21:26.1,26,9.14,246.74,2.2
21:26.4,26,9.14,246.74,2.2
21:26.8,26,9.14,246.74,2.2
21:27.2,26,9.14,246.74,2.2
21:27.5,26,9.14,246.74,2.2
21:27.9,26,9.14,246.74,2.2
21:28.2,26,9.14,246.74,2.2
21:28.5,26,9.14,246.74,2.2
21:28.9,26,9.14,246.74,2.2
21:29.3,26,9.14,246.74,2.2
21:29.6,26,9.14,246.74,2.2
21:29.9,26,9.14,246.74,2.2
21:30.3,26,9.14,246.74,2.2
21:30.7,26,9.14,246.74,2.2
21:31.0,26,9.14,246.74,2.2
21:31.4,26,9.14,246.74,2.2
21:31.7,26,9.14,246.74,2.2
21:32.1,26,9.14,246.74,2.2
21:32.5,26,9.14,246.74,2.2
21:32.8,26,9.14,246.74,2.2
21:33.1,26,9.14,246.74,2.2
21:33.5,26,9.14,246.74,2.2
21:33.9,26,9.14,246.74,2.2
21:34.2,26,9.14,246.74,2.2
21:34.5,26,9.14,246.74,2.2
21:34.9,26,9.14,246.74,2.2
21:35.3,26,9.14,246.74,2.2
21:35.6,26,9.14,246.74,2.2
21:36.0,26,9.14,246.74,2.2
21:36.3,26,9.14,246.74,2.2
21:36.6,26,9.14,246.74,2.2
21:37.0,26,9.14,246.74,2.2
21:37.4,26,9.14,246.74,2.2
21:37.7,26,9.14,246.74,2.2
21:38.1,26,9.14,246.74,2.2
21:38.4,26,9.14,246.74,2.2
21:38.8,26,9.14,246.74,2.2
21:39.1,26,9.14,246.74,2.2
21:39.5,26,9.14,246.74,2.2
21:39.8,26,9.14,246.74,2.2
21:40.2,26,9.14,246.74,2.2
21:40.5,26,9.14,246.74,2.2
21:40.9,26,9.14,246.74,2.2
21:41.2,26,9.14,246.74,2.2
21:41.6,26,9.14,246.74,2.2
21:41.9,26,9.14,246.74,2.2
21:42.3,26,9.14,246.74,2.2
21:42.6,26,9.14,246.74,2.2
21:43.0,26,9.14,246.74,2.2
21:43.3,26,9.14,246.74,2.2
21:43.7,26,9.14,246.74,2.2
21:44.0,26,9.14,246.74,2.2
21:44.4,26,9.14,246.74,2.2
21:44.7,26,9.14,246.74,2.2
21:45.1,26,9.14,246.74,2.2
21:45.5,26,9.14,246.74,2.2
