Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-03-07 20:34:31.530962,25.69,6.28,419.60,16.58
2023-03-07 20:34:31.583931,25.42,6.39,436.52,16.72
2023-03-07 20:34:31.631907,25.54,6.99,347.86,15.20
2023-03-07 20:34:31.674879,25.10,6.75,422.71,15.72
2023-03-07 20:34:31.722852,25.32,6.69,367.43,15.48
2023-03-07 20:34:31.771825,25.04,6.45,335.68,16.95
2023-03-07 20:34:31.818798,25.63,6.08,311.89,15.60
2023-03-07 20:34:31.865771,25.41,6.49,446.09,15.50
2023-03-07 20:34:31.909749,25.71,6.51,339.57,15.05
2023-03-07 20:34:31.959720,25.62,6.82,336.19,15.59
2023-03-07 20:34:32.006691,25.42,6.73,396.74,15.14
2023-03-07 20:34:32.055962,25.61,6.46,377.87,16.64
2023-03-07 20:34:32.113931,25.37,6.72,322.07,16.22
2023-03-07 20:34:32.157904,25.33,6.91,421.47,15.11
2023-03-07 20:34:32.206876,25.12,6.04,397.32,15.42
2023-03-07 20:34:32.255849,25.41,6.42,401.84,16.27
2023-03-07 20:34:32.301822,25.59,6.86,334.43,16.20
2023-03-07 20:34:32.347799,25.03,6.28,447.07,16.71
2023-03-07 20:34:32.390773,25.63,6.57,310.33,15.83
2023-03-07 20:34:32.439742,25.51,6.37,449.03,15.69
2023-03-07 20:34:32.487718,25.85,6.35,397.06,16.81
2023-03-07 20:34:32.537161,25.99,6.77,357.57,15.45
2023-03-07 20:34:32.590134,25.13,6.14,333.23,15.89
2023-03-07 20:34:32.638104,25.56,6.02,350.99,15.44
2023-03-07 20:34:32.688330,25.04,6.97,411.39,15.08
2023-03-07 20:34:32.736301,25.50,6.53,408.50,15.59
2023-03-07 20:34:32.781314,25.51,6.34,399.80,16.78
2023-03-07 20:34:32.825311,25.20,6.66,375.73,15.88
2023-03-07 20:34:32.874282,25.61,6.26,417.98,16.55
2023-03-07 20:34:32.923232,25.36,6.69,355.91,15.27
2023-03-07 20:34:32.976227,25.62,6.50,430.41,15.85
2023-03-07 20:34:33.025174,25.68,6.14,308.84,16.92
2023-03-07 20:34:33.072147,25.63,6.90,363.96,15.68
2023-03-07 20:34:33.122118,25.57,6.51,436.03,15.87
2023-03-07 20:34:33.170092,25.71,6.47,339.83,15.15
2023-03-07 20:34:33.220061,25.84,6.39,357.45,15.88
2023-03-07 20:34:33.269034,25.92,6.47,427.75,16.94
2023-03-07 20:34:33.312013,25.48,6.83,447.92,16.64
2023-03-07 20:34:33.358984,25.91,6.22,383.01,16.96
2023-03-07 20:34:33.404978,25.91,6.74,370.71,15.21
2023-03-07 20:34:33.453928,25.70,6.54,350.16,16.44
2023-03-07 20:34:33.501922,25.53,6.39,354.19,15.76
2023-03-07 20:34:33.548900,25.41,6.69,327.00,16.62
2023-03-07 20:34:33.601843,25.31,6.74,350.82,16.38
2023-03-07 20:34:33.642820,25.23,6.48,403.24,15.52
2023-03-07 20:34:33.689793,25.73,6.73,447.30,16.51
2023-03-07 20:34:33.739763,25.44,6.18,310.79,15.68
2023-03-07 20:34:33.788736,25.13,6.40,405.35,15.88
2023-03-07 20:34:33.835709,25.20,6.12,314.24,15.55
2023-03-07 20:34:33.879956,25.63,6.70,418.43,15.29
2023-03-07 20:34:33.924946,25.66,6.84,406.21,15.50
2023-03-07 20:34:33.973919,25.77,6.73,343.66,16.32
2023-03-07 20:34:34.021875,25.38,6.73,301.94,15.74
2023-03-07 20:34:34.069843,25.07,6.75,350.12,16.10
2023-03-07 20:34:34.111880,25.21,6.00,356.13,16.69
2023-03-07 20:34:34.160849,25.04,6.42,434.74,15.63
2023-03-07 20:34:34.206821,25.80,6.08,315.51,16.15
2023-03-07 20:34:34.254794,25.85,6.37,389.90,16.39
2023-03-07 20:34:34.304770,25.81,6.73,311.38,16.08
2023-03-07 20:34:34.350766,25.48,6.01,333.93,16.31
2023-03-07 20:34:34.393721,25.12,6.10,363.48,16.45
2023-03-07 20:34:34.440689,25.41,6.31,376.43,15.20
2023-03-07 20:34:34.491658,25.44,6.78,358.04,15.32
2023-03-07 20:34:34.540633,25.55,6.74,433.02,15.38
2023-03-07 20:34:34.592603,25.03,6.41,442.65,16.54
2023-03-07 20:34:34.639573,25.41,6.14,324.86,15.14
2023-03-07 20:34:34.687547,25.22,6.44,389.20,15.39
2023-03-07 20:34:34.733523,25.40,6.21,345.50,15.57
2023-03-07 20:34:34.780501,25.49,6.45,338.78,16.23
2023-03-07 20:34:34.828466,25.05,6.87,445.48,16.35
2023-03-07 20:34:34.875439,25.10,6.29,431.56,15.32
2023-03-07 20:34:34.921415,25.83,6.97,341.24,16.51
2023-03-07 20:34:34.973384,25.56,6.79,393.00,15.31
2023-03-07 20:34:35.021355,25.97,6.30,419.19,16.71
2023-03-07 20:34:35.068429,25.88,6.33,419.81,15.51
2023-03-07 20:34:35.116427,25.71,6.51,407.03,15.56
2023-03-07 20:34:35.163390,25.41,6.49,431.91,16.23
2023-03-07 20:34:35.210349,25.50,6.69,338.86,16.56
2023-03-07 20:34:35.258320,25.35,6.31,306.27,15.08
2023-03-07 20:34:35.306295,25.70,6.13,419.14,15.05
2023-03-07 20:34:35.352268,25.23,6.08,327.33,15.52
2023-03-07 20:34:35.395245,25.67,6.37,398.57,16.64
2023-03-07 20:34:35.442215,25.87,6.43,380.50,15.94
2023-03-07 20:34:35.489189,25.25,6.25,310.30,16.88
2023-03-07 20:34:35.533959,25.25,6.77,391.43,15.29
2023-03-07 20:34:35.576930,25.73,6.72,356.86,15.12
2023-03-07 20:34:35.635896,25.56,6.68,342.09,15.91
2023-03-07 20:34:35.683869,25.47,6.86,302.19,15.47
2023-03-07 20:34:35.729842,25.50,6.20,380.95,15.69
2023-03-07 20:34:35.775815,25.40,6.40,305.00,16.88
2023-03-07 20:34:35.824787,25.52,6.31,334.53,15.70
2023-03-07 20:34:35.876757,25.40,6.34,311.44,15.65
2023-03-07 20:34:35.925728,25.74,6.95,368.13,15.04
2023-03-07 20:34:35.974703,25.53,6.80,413.48,15.32
2023-03-07 20:34:36.023673,25.10,6.48,372.05,16.29
2023-03-07 20:34:36.071648,25.17,6.30,389.05,15.91
2023-03-07 20:34:36.116631,25.08,6.95,343.78,15.19
2023-03-07 20:34:36.161594,25.49,6.92,408.99,16.40
2023-03-07 20:34:36.210567,25.89,6.13,449.99,16.02
2023-03-07 20:34:36.260537,25.87,6.98,438.67,16.88
2023-03-07 20:34:36.309509,25.93,6.30,382.02,16.53
2023-03-07 20:34:36.358480,25.26,6.44,324.14,15.89
2023-03-07 20:34:36.407453,25.60,6.85,408.44,16.77
2023-03-07 20:34:36.454426,25.23,6.87,403.33,16.34
2023-03-07 20:34:36.500405,25.77,6.88,423.59,16.82
2023-03-07 20:34:36.558368,25.57,6.02,363.20,15.23
2023-03-07 20:34:36.621332,25.81,6.13,319.08,16.18
2023-03-07 20:34:36.669309,25.30,6.41,402.04,16.48
2023-03-07 20:34:36.720277,25.27,6.34,431.96,16.41
2023-03-07 20:34:36.770269,25.51,6.23,444.58,15.93
2023-03-07 20:34:36.820269,25.56,6.71,354.64,15.50
2023-03-07 20:34:36.869275,25.57,6.41,375.47,15.18
2023-03-07 20:34:36.920103,25.88,6.10,342.58,15.14
2023-03-07 20:34:36.970104,25.51,6.90,339.48,16.38
2023-03-07 20:34:37.020571,25.43,6.61,347.50,15.29
2023-03-07 20:34:37.069537,25.16,6.63,440.92,15.15
2023-03-07 20:34:37.120530,25.01,6.64,375.58,15.57
2023-03-07 20:34:37.165500,25.58,6.31,415.68,15.95
2023-03-07 20:34:37.213475,25.98,6.84,327.75,15.06
2023-03-07 20:34:37.262445,25.05,6.04,408.74,16.74
2023-03-07 20:34:37.309419,25.68,6.01,358.50,15.72
2023-03-07 20:34:37.358244,25.74,6.32,326.30,15.57
2023-03-07 20:34:37.405219,25.16,6.18,309.95,15.27
2023-03-07 20:34:37.448194,25.67,6.56,435.92,16.65
2023-03-07 20:34:37.497225,25.37,6.95,377.67,16.32
2023-03-07 20:34:37.547198,25.82,6.47,439.04,15.56
2023-03-07 20:34:37.594150,25.01,6.59,313.09,15.60
2023-03-07 20:34:37.644119,25.60,6.21,335.74,15.01
2023-03-07 20:34:37.694092,25.88,6.66,394.45,15.67
2023-03-07 20:34:37.743084,25.04,6.18,360.26,15.50
2023-03-07 20:34:37.790038,25.19,6.47,384.65,15.21
2023-03-07 20:34:37.833013,25.43,6.55,442.21,16.31
2023-03-07 20:34:37.879007,25.99,6.24,336.00,15.39
2023-03-07 20:34:37.925958,25.68,6.09,325.40,16.33
2023-03-07 20:34:37.974930,25.30,6.86,390.02,15.29
2023-03-07 20:34:38.020908,25.57,6.26,372.65,16.42
2023-03-07 20:34:38.063882,25.69,6.50,306.23,15.22
2023-03-07 20:34:38.111996,25.86,6.50,355.62,16.28
2023-03-07 20:34:38.157970,25.11,6.14,313.16,15.01
2023-03-07 20:34:38.207940,25.44,6.92,318.95,16.66
2023-03-07 20:34:38.254916,25.53,6.22,345.81,16.11
2023-03-07 20:34:38.297889,25.94,6.47,405.94,16.44
2023-03-07 20:34:38.344862,25.14,6.32,340.59,16.20
2023-03-07 20:34:38.392836,25.61,6.38,440.53,15.12
2023-03-07 20:34:38.437813,25.93,6.78,396.74,15.45
2023-03-07 20:34:38.481787,25.84,6.95,315.16,15.28
2023-03-07 20:34:38.529760,25.66,6.52,403.43,15.48
2023-03-07 20:34:38.576731,25.08,6.68,311.04,16.12
2023-03-07 20:34:38.622704,25.98,6.08,338.76,15.42
2023-03-07 20:34:38.679673,25.01,6.81,341.67,15.01
2023-03-07 20:34:38.725647,25.30,6.02,400.05,15.82
2023-03-07 20:34:38.775617,25.57,6.08,355.83,15.20
2023-03-07 20:34:38.820591,25.78,6.85,357.45,15.16
2023-03-07 20:34:38.865587,25.85,6.93,358.52,15.93
2023-03-07 20:34:38.914538,25.38,6.00,388.04,16.13
2023-03-07 20:34:38.961511,25.34,6.61,331.35,15.66
2023-03-07 20:34:39.008482,25.28,6.08,365.42,15.05
2023-03-07 20:34:39.051464,25.26,6.72,370.46,15.65
2023-03-07 20:34:39.097431,25.02,6.90,337.42,15.91
2023-03-07 20:34:39.145545,25.63,6.04,418.76,15.41
2023-03-07 20:34:39.193541,25.26,6.85,437.64,15.76
2023-03-07 20:34:39.243492,25.13,6.72,316.55,16.21
2023-03-07 20:34:39.289463,25.21,6.90,425.37,15.65
2023-03-07 20:34:39.332294,25.15,6.79,388.85,15.15
2023-03-07 20:34:39.379244,25.75,6.19,430.86,16.36
2023-03-07 20:34:39.427995,25.34,6.74,398.26,16.85
2023-03-07 20:34:39.476083,25.54,6.69,379.23,16.44
2023-03-07 20:34:39.520775,25.72,6.65,439.51,16.88
2023-03-07 20:34:39.564767,25.82,6.31,376.59,16.05
2023-03-07 20:34:39.613716,25.41,6.65,353.31,16.28
2023-03-07 20:34:39.671688,25.39,6.31,412.48,15.16
2023-03-07 20:34:39.715658,25.18,6.39,357.88,16.84
2023-03-07 20:34:39.764632,25.80,6.76,359.55,15.24
2023-03-07 20:34:39.812605,25.75,6.98,424.10,15.89
2023-03-07 20:34:39.860575,25.42,6.12,347.44,15.55
2023-03-07 20:34:39.904551,25.57,6.91,426.01,15.85
2023-03-07 20:34:39.949524,25.89,6.73,425.78,15.46
2023-03-07 20:34:40.003761,25.51,6.16,413.55,16.79
2023-03-07 20:34:40.051731,25.62,6.03,440.45,15.58
2023-03-07 20:34:40.097701,25.81,6.84,307.09,16.23
2023-03-07 20:34:40.146672,25.35,6.31,310.55,15.38
2023-03-07 20:34:40.195357,25.17,6.27,390.07,15.58
2023-03-07 20:34:40.241359,25.95,6.90,346.83,15.33
2023-03-07 20:34:40.289307,25.47,6.15,382.34,16.23
2023-03-07 20:34:40.332280,25.77,6.72,448.15,15.99
2023-03-07 20:34:40.380251,25.23,6.23,385.47,15.36
2023-03-07 20:34:40.428225,25.94,6.31,344.94,15.88
2023-03-07 20:34:40.482195,25.93,6.23,406.68,15.45
2023-03-07 20:34:40.530167,25.03,6.38,304.89,16.16
2023-03-07 20:34:40.578454,25.24,6.35,359.44,16.11
2023-03-07 20:34:40.626428,25.72,6.67,384.16,15.61
2023-03-07 20:34:40.681395,25.18,6.30,300.87,15.52
2023-03-07 20:34:40.723658,25.20,6.67,347.05,16.27
2023-03-07 20:34:40.776314,25.20,6.68,422.03,15.38
2023-03-07 20:34:40.841278,25.19,6.92,416.90,16.56
2023-03-07 20:34:40.915236,25.98,6.37,420.68,15.08
2023-03-07 20:34:40.978202,25.52,6.14,324.01,15.55
2023-03-07 20:34:41.024172,25.01,6.33,367.37,15.19
2023-03-07 20:34:41.070150,25.20,6.93,337.71,15.65
2023-03-07 20:34:41.115120,25.67,6.24,305.16,15.82
2023-03-07 20:34:41.164093,25.08,6.24,423.12,16.45
2023-03-07 20:34:41.214797,25.12,6.58,381.39,15.80
2023-03-07 20:34:41.264771,25.38,6.92,319.74,15.89
2023-03-07 20:34:41.315762,25.22,6.31,386.76,15.83
2023-03-07 20:34:41.365733,25.72,6.15,381.53,16.56
2023-03-07 20:34:41.416681,25.12,6.04,352.06,16.47
2023-03-07 20:34:41.472655,25.28,6.60,313.34,15.16
2023-03-07 20:34:41.521632,25.49,6.71,361.04,15.20
2023-03-07 20:34:41.575590,25.96,6.25,418.63,16.23
2023-03-07 20:34:41.638555,25.09,6.44,336.58,15.05
2023-03-07 20:34:41.691529,25.34,6.51,345.36,16.22
2023-03-07 20:34:41.739500,25.29,6.86,352.33,16.98
2023-03-07 20:34:41.787472,25.61,6.15,360.34,16.68
2023-03-07 20:34:41.837445,25.01,6.50,315.43,15.43
2023-03-07 20:34:41.886415,25.28,6.73,384.32,16.04
2023-03-07 20:34:41.934384,25.43,6.05,356.85,16.80
2023-03-07 20:34:41.982358,25.45,6.94,349.74,15.42
2023-03-07 20:34:42.032351,25.23,6.28,317.24,16.20
2023-03-07 20:34:42.080567,25.60,6.57,317.69,16.81
2023-03-07 20:34:42.136518,25.97,6.21,322.20,15.36
2023-03-07 20:34:42.183488,25.99,6.86,409.70,16.29
2023-03-07 20:34:42.233480,25.49,6.45,435.85,15.50
2023-03-07 20:34:42.284994,25.07,6.26,345.86,15.58
2023-03-07 20:34:42.334968,25.31,6.29,383.27,16.54
2023-03-07 20:34:42.384939,25.74,6.18,403.74,16.02
2023-03-07 20:34:42.433825,25.79,6.04,365.66,16.67
2023-03-07 20:34:42.482797,25.99,6.59,448.73,15.75
2023-03-07 20:34:42.532746,25.47,6.56,304.69,16.85
2023-03-07 20:34:42.581718,25.56,6.44,427.33,16.19
2023-03-07 20:34:42.630900,25.14,6.62,400.42,15.19
2023-03-07 20:34:42.685341,25.65,6.82,363.90,16.08
2023-03-07 20:34:42.734314,25.03,6.45,336.73,16.40
2023-03-07 20:34:42.784285,25.93,6.96,408.83,15.17
2023-03-07 20:34:42.833257,25.16,6.62,436.16,16.43
2023-03-07 20:34:42.882391,25.36,6.06,370.76,16.40
2023-03-07 20:34:42.930895,25.43,6.21,440.20,15.64
2023-03-07 20:34:42.988893,25.74,6.08,367.89,16.78
2023-03-07 20:34:43.033865,25.67,6.76,351.96,15.20
2023-03-07 20:34:43.082836,25.59,6.14,426.41,15.91
2023-03-07 20:34:43.133441,25.35,6.70,373.17,15.41
2023-03-07 20:34:43.180416,25.22,6.52,449.46,16.84
2023-03-07 20:34:43.231902,25.48,6.73,322.37,16.72
2023-03-07 20:34:43.281898,25.93,6.57,389.29,15.78
2023-03-07 20:34:43.331770,25.87,6.18,448.02,16.49
2023-03-07 20:34:43.380897,25.87,6.90,367.04,15.65
2023-03-07 20:34:43.426868,25.54,6.53,350.81,16.27
2023-03-07 20:34:43.474845,25.87,6.39,419.02,16.59
2023-03-07 20:34:43.519818,25.18,6.70,432.07,16.63
2023-03-07 20:34:43.567788,25.60,6.16,319.79,16.78
2023-03-07 20:34:43.616760,25.68,6.69,331.03,16.06
2023-03-07 20:34:43.672729,25.05,6.78,345.85,16.21
2023-03-07 20:34:43.718704,25.30,6.11,433.19,17.00
2023-03-07 20:34:43.766672,25.45,6.61,366.91,16.77
2023-03-07 20:34:43.816645,25.26,6.39,421.34,15.42
2023-03-07 20:34:43.864617,25.12,6.69,442.24,15.88
2023-03-07 20:34:43.914784,25.09,6.12,363.75,16.85
2023-03-07 20:34:43.964919,25.83,6.88,439.92,15.47
2023-03-07 20:34:44.015744,25.26,6.63,330.78,16.98
2023-03-07 20:34:44.065539,25.86,6.80,401.65,16.28
2023-03-07 20:34:44.115009,25.87,6.76,361.38,16.06
2023-03-07 20:34:44.161005,25.53,6.60,309.01,16.93
2023-03-07 20:34:44.205959,25.67,6.48,304.21,16.78
2023-03-07 20:34:44.252949,25.68,6.00,341.82,16.95
2023-03-07 20:34:44.303920,25.35,6.79,390.10,16.21
2023-03-07 20:34:44.352893,25.30,6.29,395.23,15.11
2023-03-07 20:34:44.400845,25.45,6.59,372.31,16.96
2023-03-07 20:34:44.451837,25.85,6.14,346.10,16.84
2023-03-07 20:34:44.501787,25.47,6.22,395.11,15.60
2023-03-07 20:34:44.549758,25.11,6.78,382.19,15.68
2023-03-07 20:34:44.595567,25.31,6.89,379.39,16.92
2023-03-07 20:34:44.645538,25.77,6.01,406.53,15.93
2023-03-07 20:34:44.694508,25.19,6.02,426.22,15.02
2023-03-07 20:34:44.741504,25.63,6.75,449.76,15.96
2023-03-07 20:34:44.786455,25.17,6.28,421.14,16.16
2023-03-07 20:34:44.835426,25.41,6.67,358.98,16.06
2023-03-07 20:34:44.886253,25.82,6.51,351.47,15.34
2023-03-07 20:34:44.933229,25.68,6.11,418.78,15.36
2023-03-07 20:34:44.985197,25.49,6.53,306.34,16.85
2023-03-07 20:34:45.034178,25.50,6.31,335.71,16.15
2023-03-07 20:34:45.081142,25.74,6.19,363.47,16.75
2023-03-07 20:34:45.127118,25.25,6.73,420.34,16.33
2023-03-07 20:34:45.170090,25.86,6.66,400.26,16.85
2023-03-07 20:34:45.218064,25.98,6.59,405.88,16.90
2023-03-07 20:34:45.269035,25.29,6.50,354.94,15.01
2023-03-07 20:34:45.318008,26.00,6.92,401.77,15.80
2023-03-07 20:34:45.366978,25.41,6.97,436.86,15.33
2023-03-07 20:34:45.415950,25.77,6.58,353.67,16.62
2023-03-07 20:34:45.465921,25.92,6.92,325.54,16.16
2023-03-07 20:34:45.511316,25.36,6.39,323.86,15.40
2023-03-07 20:34:45.556288,25.52,6.17,364.76,15.92
2023-03-07 20:34:45.602283,25.70,6.29,313.92,15.64
2023-03-07 20:34:45.657248,25.00,6.05,389.25,16.83
2023-03-07 20:34:45.702203,25.93,6.04,373.30,16.99
2023-03-07 20:34:45.753173,25.40,6.17,339.20,15.09
2023-03-07 20:34:45.802145,25.54,6.49,432.16,15.06
2023-03-07 20:34:45.849118,25.30,6.78,343.93,16.85
2023-03-07 20:34:45.899089,25.17,6.81,347.28,16.17
2023-03-07 20:34:45.945065,25.59,6.95,407.08,16.90
2023-03-07 20:34:45.989040,25.64,6.72,437.90,15.42
2023-03-07 20:34:46.037011,25.25,6.60,423.76,15.49
2023-03-07 20:34:46.084983,25.45,6.95,324.77,16.94
2023-03-07 20:34:46.132958,25.47,6.01,360.41,15.84
2023-03-07 20:34:46.179955,25.33,6.29,407.84,16.72
2023-03-07 20:34:46.226908,25.38,6.20,381.57,15.15
2023-03-07 20:34:46.272878,25.43,6.31,333.05,16.69
2023-03-07 20:34:46.319851,25.79,6.30,414.58,15.10
2023-03-07 20:34:46.367821,25.93,6.44,325.89,15.90
2023-03-07 20:34:46.414795,25.17,6.56,424.97,15.94
2023-03-07 20:34:46.462769,25.58,6.85,377.49,16.85
2023-03-07 20:34:46.505742,25.31,6.01,361.54,16.00
2023-03-07 20:34:46.553714,25.55,6.34,335.01,16.04
2023-03-07 20:34:46.600688,25.35,6.14,307.28,16.51
2023-03-07 20:34:46.653657,25.48,6.65,375.63,15.76
2023-03-07 20:34:46.702629,25.86,6.15,354.42,16.43
2023-03-07 20:34:46.750602,25.59,6.10,394.91,16.09
2023-03-07 20:34:46.795578,25.96,6.48,350.89,16.33
2023-03-07 20:34:46.841554,25.39,6.16,395.55,15.11
2023-03-07 20:34:46.888522,25.64,6.91,410.85,16.94
2023-03-07 20:34:46.934498,25.68,6.52,406.26,15.81
2023-03-07 20:34:46.983469,25.01,6.24,386.28,16.05
2023-03-07 20:34:47.028446,25.89,6.14,426.30,15.15
2023-03-07 20:34:47.073417,25.90,6.27,445.60,15.18
2023-03-07 20:34:47.120389,25.88,6.07,366.84,15.13
2023-03-07 20:34:47.168364,25.38,6.09,377.11,15.56
2023-03-07 20:34:47.214958,26.00,6.51,413.15,15.71
2023-03-07 20:34:47.257936,25.33,6.32,316.01,16.81
2023-03-07 20:34:47.305911,25.66,6.39,319.60,16.35
2023-03-07 20:34:47.354876,25.46,6.62,375.09,16.82
2023-03-07 20:34:47.402852,26.00,6.49,412.44,15.59
2023-03-07 20:34:47.449823,25.16,6.25,411.94,15.33
2023-03-07 20:34:47.497798,25.37,6.83,376.96,16.17
2023-03-07 20:34:47.541772,25.96,6.29,310.40,15.38
2023-03-07 20:34:47.588742,25.20,6.26,371.37,16.50
2023-03-07 20:34:47.636717,25.24,6.99,323.63,16.07
2023-03-07 20:34:47.689685,25.03,6.75,353.66,15.22
2023-03-07 20:34:47.737657,25.47,6.50,307.28,15.81
2023-03-07 20:34:47.784632,25.74,6.92,447.10,16.77
2023-03-07 20:34:47.832605,25.54,6.00,314.34,15.94
2023-03-07 20:34:47.879579,25.47,6.98,313.72,16.53
2023-03-07 20:34:47.922904,25.93,6.20,392.83,16.46
2023-03-07 20:34:47.972878,25.71,6.62,398.21,16.43
2023-03-07 20:34:48.019848,25.49,6.43,359.45,15.56
2023-03-07 20:34:48.068819,25.01,6.59,403.40,16.55
2023-03-07 20:34:48.118791,25.94,6.24,381.87,15.27
2023-03-07 20:34:48.166765,25.91,6.00,439.81,15.79
2023-03-07 20:34:48.209742,25.05,6.05,312.95,16.70
2023-03-07 20:34:48.260599,25.54,6.23,318.24,15.12
2023-03-07 20:34:48.307586,25.08,6.97,322.50,15.61
2023-03-07 20:34:48.358534,25.85,6.75,435.08,15.90
2023-03-07 20:34:48.405507,25.64,6.51,300.15,16.28
2023-03-07 20:34:48.453481,25.28,6.10,387.54,15.95
2023-03-07 20:34:48.498454,25.29,6.26,337.74,16.39
2023-03-07 20:34:48.543457,25.39,6.75,442.76,16.36
2023-03-07 20:34:48.591428,25.21,6.44,438.44,16.14
2023-03-07 20:34:48.642407,25.57,6.82,330.15,15.13
2023-03-07 20:34:48.692372,25.57,6.02,391.37,15.94
2023-03-07 20:34:48.739345,25.48,6.11,361.71,15.87
2023-03-07 20:34:48.788317,25.47,6.58,393.28,16.95
2023-03-07 20:34:48.835288,25.54,6.44,336.47,16.88
2023-03-07 20:34:48.882263,25.43,6.35,401.73,16.35
2023-03-07 20:34:48.926692,25.55,6.44,415.71,15.33
2023-03-07 20:34:48.973665,25.24,6.01,358.00,16.68
2023-03-07 20:34:49.020637,25.54,6.90,440.37,16.01
2023-03-07 20:34:49.067610,25.38,6.19,301.91,15.28
2023-03-07 20:34:49.111587,25.73,6.50,334.87,16.09
2023-03-07 20:34:49.159536,25.81,6.75,403.53,15.77
2023-03-07 20:34:49.206278,25.33,6.84,441.27,16.92
2023-03-07 20:34:49.255260,25.43,6.40,395.10,15.98
2023-03-07 20:34:49.302225,25.97,6.72,404.27,15.15
2023-03-07 20:34:49.346484,25.58,6.95,351.59,15.47
2023-03-07 20:34:49.394452,25.62,6.93,414.62,15.20
2023-03-07 20:34:49.440449,25.55,6.68,328.04,15.08
2023-03-07 20:34:49.488397,25.21,6.07,431.28,16.25
2023-03-07 20:34:49.534371,25.05,6.90,445.72,15.41
2023-03-07 20:34:49.580346,25.30,6.80,444.93,16.49
2023-03-07 20:34:49.624319,25.87,6.76,310.93,16.74
2023-03-07 20:34:49.678292,25.81,6.27,339.68,15.04
2023-03-07 20:34:49.725263,25.98,6.39,383.39,16.24
2023-03-07 20:34:49.774234,25.43,6.03,409.32,15.55
2023-03-07 20:34:49.822205,25.20,6.55,394.45,16.61
2023-03-07 20:34:49.870178,25.72,6.35,379.16,16.61
2023-03-07 20:34:49.916180,25.64,6.69,321.99,16.12
2023-03-07 20:34:49.961128,25.62,6.18,338.99,15.24
2023-03-07 20:34:50.008099,25.76,6.60,348.74,15.08
2023-03-07 20:34:50.058071,25.25,6.80,308.23,15.95
2023-03-07 20:34:50.106045,25.03,6.58,339.00,15.32
2023-03-07 20:34:50.154041,25.92,6.21,426.85,16.42
2023-03-07 20:34:50.198994,25.26,6.65,314.66,15.22
2023-03-07 20:34:50.242965,25.46,6.37,427.16,16.37
2023-03-07 20:34:50.290937,25.67,6.94,431.34,16.96
2023-03-07 20:34:50.338910,25.06,6.87,412.89,16.36
2023-03-07 20:34:50.386883,25.54,6.49,433.17,15.47
2023-03-07 20:34:50.433858,25.29,6.09,380.67,15.03
2023-03-07 20:34:50.481829,25.70,6.54,401.19,15.06
2023-03-07 20:34:50.524804,25.83,6.60,390.74,16.50
2023-03-07 20:34:50.573775,25.30,6.53,324.06,16.51
2023-03-07 20:34:50.620748,25.53,6.77,414.62,16.01
2023-03-07 20:34:50.674719,25.77,6.40,405.70,15.27
2023-03-07 20:34:50.722690,25.99,6.24,440.46,16.94
2023-03-07 20:34:50.771662,25.52,6.82,430.80,15.50
2023-03-07 20:34:50.817638,25.33,6.59,343.99,16.09
2023-03-07 20:34:50.890599,25.55,6.57,349.28,16.11
2023-03-07 20:34:50.955570,25.89,6.89,354.27,16.04
2023-03-07 20:34:51.030874,25.35,6.27,338.44,15.53
2023-03-07 20:34:51.075840,25.75,6.55,391.35,15.33
2023-03-07 20:34:51.123808,25.10,6.17,303.48,15.27
2023-03-07 20:34:51.173781,25.87,6.60,374.97,15.04
2023-03-07 20:34:51.220755,25.37,6.62,427.14,16.37
2023-03-07 20:34:51.263731,25.23,6.27,353.45,15.66
2023-03-07 20:34:51.310701,25.86,6.30,414.31,15.02
2023-03-07 20:34:51.359673,25.16,6.60,429.12,15.30
2023-03-07 20:34:51.408645,25.49,6.23,431.04,16.53
2023-03-07 20:34:51.456618,25.93,6.66,308.03,15.58
2023-03-07 20:34:51.506041,25.37,6.17,401.91,16.25
2023-03-07 20:34:51.563010,25.09,6.61,340.90,16.32
2023-03-07 20:34:51.617976,25.38,6.92,384.40,16.59
2023-03-07 20:34:51.674943,25.80,6.21,377.35,16.86
2023-03-07 20:34:51.719918,25.36,6.33,336.39,16.32
2023-03-07 20:34:51.766891,25.26,6.05,441.73,15.14
2023-03-07 20:34:51.811866,25.03,6.28,327.23,15.12
2023-03-07 20:34:51.859839,25.73,6.02,346.06,15.98
2023-03-07 20:34:51.910807,25.73,6.50,312.39,16.05
2023-03-07 20:34:51.966777,25.53,6.25,422.74,15.50
2023-03-07 20:34:52.023743,25.05,6.51,308.88,16.66
2023-03-07 20:34:52.071717,25.80,6.64,302.62,15.64
2023-03-07 20:34:52.116692,25.62,6.82,363.43,16.84
2023-03-07 20:34:52.162672,25.44,6.33,353.85,15.27
2023-03-07 20:34:52.210636,25.37,6.57,437.81,15.25
2023-03-07 20:34:52.259630,25.67,6.02,307.44,15.74
2023-03-07 20:34:52.307467,25.11,6.30,374.83,16.70
2023-03-07 20:34:52.357759,25.29,6.46,301.82,16.75
2023-03-07 20:34:52.407808,25.77,6.41,377.61,16.29
2023-03-07 20:34:52.457781,25.48,6.08,439.78,16.17
2023-03-07 20:34:52.507739,25.15,6.59,337.20,16.62
2023-03-07 20:34:52.557026,25.35,6.04,434.71,16.70
2023-03-07 20:34:52.607754,25.66,6.11,344.70,16.88
